ensemble_member,epoch,objective
0,3096,-431.8275146484375
0,3097,-431.8275146484375
0,3098,-431.8275451660156
0,3099,-431.82757568359375
0,3100,-431.82757568359375
0,3101,-431.82757568359375
0,3102,-431.82763671875
0,3103,-431.8276672363281
0,3104,-431.8276672363281
0,3105,-431.8276672363281
0,3106,-431.82769775390625
0,3107,-431.8277282714844
0,3108,-431.8277282714844
0,3109,-431.8277282714844
0,3110,-431.8277282714844
0,3111,-431.8277282714844
0,3112,-431.8277282714844
0,3113,-431.8277282714844
0,3114,-431.8277587890625
0,3115,-431.8277587890625
0,3116,-431.8277893066406
0,3117,-431.8277893066406
0,3118,-431.8277893066406
0,3119,-431.82781982421875
0,3120,-431.82781982421875
0,3121,-431.827880859375
0,3122,-431.8279113769531
0,3123,-431.8279113769531
0,3124,-431.82794189453125
0,3125,-431.82794189453125
0,3126,-431.82794189453125
0,3127,-431.82794189453125
0,3128,-431.82794189453125
0,3129,-431.82794189453125
0,3130,-431.82794189453125
0,3131,-431.8279724121094
0,3132,-431.8280029296875
0,3133,-431.8280029296875
0,3134,-431.8280029296875
0,3135,-431.8280029296875
0,3136,-431.8280334472656
0,3137,-431.82806396484375
0,3138,-431.82806396484375
0,3139,-431.828125
0,3140,-431.8281555175781
0,3141,-431.8281555175781
0,3142,-431.8281555175781
0,3143,-431.8281555175781
0,3144,-431.82818603515625
0,3145,-431.82818603515625
0,3146,-431.82818603515625
0,3147,-431.82818603515625
0,3148,-431.82818603515625
0,3149,-431.8282165527344
0,3150,-431.8282165527344
0,3151,-431.8282165527344
0,3152,-431.8282165527344
0,3153,-431.8282775878906
0,3154,-431.8282775878906
0,3155,-431.8282775878906
0,3156,-431.8282470703125
0,3157,-431.8282775878906
0,3158,-431.8282775878906
0,3159,-431.8282775878906
0,3160,-431.8282165527344
0,3161,-431.82818603515625
0,3162,-431.8281555175781
0,3163,-431.8280029296875
0,3164,-431.82794189453125
0,3165,-431.8277282714844
0,3166,-431.82763671875
0,3167,-431.8275146484375
0,3168,-431.8275451660156
0,3169,-431.8277282714844
0,3170,-431.82794189453125
0,3171,-431.82818603515625
0,3172,-431.82843017578125
0,3173,-431.8284912109375
0,3174,-431.8285217285156
0,3175,-431.82843017578125
0,3176,-431.828369140625
0,3177,-431.8282775878906
0,3178,-431.8282775878906
0,3179,-431.828369140625
0,3180,-431.82843017578125
0,3181,-431.8285827636719
0,3182,-431.8286437988281
0,3183,-431.8286437988281
0,3184,-431.8286437988281
0,3185,-431.8286437988281
0,3186,-431.82861328125
0,3187,-431.82861328125
0,3188,-431.8286437988281
0,3189,-431.8286437988281
0,3190,-431.82867431640625
0,3191,-431.8287048339844
0,3192,-431.82879638671875
0,3193,-431.82879638671875
0,3194,-431.82879638671875
0,3195,-431.82879638671875
0,3196,-431.82879638671875
0,3197,-431.82879638671875
0,3198,-431.82879638671875
0,3199,-431.828857421875
0,3200,-431.828857421875
0,3201,-431.8288879394531
0,3202,-431.8288879394531
0,3203,-431.8288879394531
0,3204,-431.8288879394531
0,3205,-431.8288879394531
0,3206,-431.82891845703125
0,3207,-431.82891845703125
0,3208,-431.82891845703125
0,3209,-431.8289489746094
0,3210,-431.8289489746094
0,3211,-431.8289794921875
0,3212,-431.8289794921875
0,3213,-431.8290710449219
0,3214,-431.8290710449219
0,3215,-431.8290710449219
0,3216,-431.8290710449219
0,3217,-431.8290710449219
0,3218,-431.8291015625
0,3219,-431.8291015625
0,3220,-431.8291015625
0,3221,-431.8291015625
0,3222,-431.8291320800781
0,3223,-431.8291320800781
0,3224,-431.8291320800781
0,3225,-431.8291931152344
0,3226,-431.82916259765625
0,3227,-431.82916259765625
0,3228,-431.8291931152344
0,3229,-431.8291931152344
0,3230,-431.8292541503906
0,3231,-431.8292541503906
0,3232,-431.82928466796875
0,3233,-431.82928466796875
0,3234,-431.82928466796875
0,3235,-431.829345703125
0,3236,-431.829345703125
0,3237,-431.829345703125
0,3238,-431.829345703125
0,3239,-431.829345703125
0,3240,-431.829345703125
0,3241,-431.829345703125
0,3242,-431.829345703125
0,3243,-431.829345703125
0,3244,-431.82940673828125
0,3245,-431.82940673828125
0,3246,-431.82940673828125
0,3247,-431.8294372558594
0,3248,-431.8294982910156
0,3249,-431.8294982910156
0,3250,-431.8294982910156
0,3251,-431.8294982910156
0,3252,-431.8294982910156
0,3253,-431.8295593261719
0,3254,-431.8295593261719
0,3255,-431.8295593261719
0,3256,-431.8295593261719
0,3257,-431.8295593261719
0,3258,-431.8295593261719
0,3259,-431.8295593261719
0,3260,-431.8295593261719
0,3261,-431.8295593261719
0,3262,-431.8296203613281
0,3263,-431.8296203613281
0,3264,-431.8296203613281
0,3265,-431.82965087890625
0,3266,-431.8296813964844
0,3267,-431.8296813964844
0,3268,-431.8296813964844
0,3269,-431.8296813964844
0,3270,-431.82977294921875
0,3271,-431.8297424316406
0,3272,-431.82977294921875
0,3273,-431.82977294921875
0,3274,-431.82977294921875
0,3275,-431.8298034667969
0,3276,-431.8298034667969
0,3277,-431.8298034667969
0,3278,-431.8298034667969
0,3279,-431.8298034667969
0,3280,-431.829833984375
0,3281,-431.829833984375
0,3282,-431.8298645019531
0,3283,-431.829833984375
0,3284,-431.8298645019531
0,3285,-431.82989501953125
0,3286,-431.82989501953125
0,3287,-431.82989501953125
0,3288,-431.82989501953125
0,3289,-431.8299560546875
0,3290,-431.8299560546875
0,3291,-431.8299865722656
0,3292,-431.8299560546875
0,3293,-431.82989501953125
0,3294,-431.82989501953125
0,3295,-431.829833984375
0,3296,-431.8298034667969
0,3297,-431.8296813964844
0,3298,-431.8295593261719
0,3299,-431.829345703125
0,3300,-431.82904052734375
0,3301,-431.8286437988281
0,3302,-431.828369140625
0,3303,-431.82806396484375
0,3304,-431.8280029296875
0,3305,-431.82818603515625
0,3306,-431.8286437988281
0,3307,-431.8291931152344
0,3308,-431.8298034667969
0,3309,-431.8301086425781
0,3310,-431.8302001953125
0,3311,-431.830078125
0,3312,-431.8298645019531
0,3313,-431.82965087890625
0,3314,-431.8295593261719
0,3315,-431.8295593261719
0,3316,-431.82977294921875
0,3317,-431.8299865722656
0,3318,-431.8302001953125
0,3319,-431.83026123046875
0,3320,-431.8302917480469
0,3321,-431.83026123046875
0,3322,-431.8302001953125
0,3323,-431.8301086425781
0,3324,-431.8301086425781
0,3325,-431.8301086425781
0,3326,-431.8302307128906
0,3327,-431.83026123046875
0,3328,-431.830322265625
0,3329,-431.8304443359375
0,3330,-431.8304748535156
0,3331,-431.8304443359375
0,3332,-431.8304138183594
0,3333,-431.8304138183594
0,3334,-431.8304138183594
0,3335,-431.8304138183594
0,3336,-431.8304443359375
0,3337,-431.8304748535156
0,3338,-431.83050537109375
0,3339,-431.83050537109375
0,3340,-431.8305358886719
0,3341,-431.8305358886719
0,3342,-431.83056640625
0,3343,-431.8305358886719
0,3344,-431.8305358886719
0,3345,-431.8305358886719
0,3346,-431.83056640625
0,3347,-431.8305969238281
0,3348,-431.8305969238281
0,3349,-431.8306579589844
0,3350,-431.8306884765625
0,3351,-431.8306884765625
0,3352,-431.8307189941406
0,3353,-431.8307189941406
0,3354,-431.8307189941406
0,3355,-431.8307189941406
0,3356,-431.8307189941406
0,3357,-431.8307189941406
0,3358,-431.8307189941406
0,3359,-431.83074951171875
0,3360,-431.83074951171875
0,3361,-431.83074951171875
0,3362,-431.8307800292969
0,3363,-431.830810546875
0,3364,-431.830810546875
0,3365,-431.83087158203125
0,3366,-431.83087158203125
0,3367,-431.8309020996094
0,3368,-431.8309020996094
0,3369,-431.8309020996094
0,3370,-431.8309326171875
0,3371,-431.8309326171875
0,3372,-431.8309326171875
0,3373,-431.8309631347656
0,3374,-431.8309631347656
0,3375,-431.8309631347656
0,3376,-431.8309631347656
0,3377,-431.8309631347656
0,3378,-431.8309631347656
0,3379,-431.8309631347656
0,3380,-431.83099365234375
0,3381,-431.8310241699219
0,3382,-431.8310241699219
0,3383,-431.8310241699219
0,3384,-431.8310241699219
0,3385,-431.8310241699219
0,3386,-431.8310546875
0,3387,-431.83111572265625
0,3388,-431.83111572265625
0,3389,-431.83111572265625
0,3390,-431.8311767578125
0,3391,-431.8311767578125
0,3392,-431.8311767578125
0,3393,-431.8311767578125
0,3394,-431.8311767578125
0,3395,-431.8311767578125
0,3396,-431.8311767578125
0,3397,-431.8311767578125
0,3398,-431.8311767578125
0,3399,-431.8312072753906
0,3400,-431.8311767578125
0,3401,-431.8312072753906
0,3402,-431.8312072753906
0,3403,-431.8311767578125
0,3404,-431.8311767578125
0,3405,-431.8311767578125
0,3406,-431.8311767578125
0,3407,-431.8310546875
0,3408,-431.8309631347656
0,3409,-431.8307800292969
0,3410,-431.8305358886719
0,3411,-431.83026123046875
0,3412,-431.82977294921875
0,3413,-431.8291015625
0,3414,-431.8282470703125
0,3415,-431.82733154296875
0,3416,-431.82635498046875
0,3417,-431.82562255859375
0,3418,-431.8251953125
0,3419,-431.8256530761719
0,3420,-431.8265686035156
0,3421,-431.8280334472656
0,3422,-431.8295593261719
0,3423,-431.8307800292969
0,3424,-431.8314208984375
0,3425,-431.8314514160156
0,3426,-431.8310241699219
0,3427,-431.8304138183594
0,3428,-431.8298645019531
0,3429,-431.8295593261719
0,3430,-431.8296813964844
0,3431,-431.8300476074219
0,3432,-431.8305969238281
0,3433,-431.8311462402344
0,3434,-431.8314514160156
0,3435,-431.8316345214844
0,3436,-431.83160400390625
0,3437,-431.8314208984375
0,3438,-431.8311767578125
0,3439,-431.8310241699219
0,3440,-431.8309631347656
0,3441,-431.8310241699219
0,3442,-431.8311767578125
0,3443,-431.8313903808594
0,3444,-431.8315124511719
0,3445,-431.8316650390625
0,3446,-431.83172607421875
0,3447,-431.83172607421875
0,3448,-431.8316955566406
0,3449,-431.8316345214844
0,3450,-431.8316345214844
0,3451,-431.83160400390625
0,3452,-431.83160400390625
0,3453,-431.83160400390625
0,3454,-431.8316345214844
0,3455,-431.8316955566406
0,3456,-431.83172607421875
0,3457,-431.8318176269531
0,3458,-431.8318786621094
0,3459,-431.8318786621094
0,3460,-431.8318786621094
0,3461,-431.8318786621094
0,3462,-431.8318786621094
0,3463,-431.8318786621094
0,3464,-431.8318786621094
0,3465,-431.8318786621094
0,3466,-431.8318786621094
0,3467,-431.8318786621094
0,3468,-431.8319091796875
0,3469,-431.8319091796875
0,3470,-431.8319396972656
0,3471,-431.8319396972656
0,3472,-431.8319396972656
0,3473,-431.83203125
0,3474,-431.83203125
0,3475,-431.83203125
0,3476,-431.8320617675781
0,3477,-431.83209228515625
0,3478,-431.83209228515625
0,3479,-431.83209228515625
0,3480,-431.83209228515625
0,3481,-431.83209228515625
0,3482,-431.83209228515625
0,3483,-431.83209228515625
0,3484,-431.8321228027344
0,3485,-431.8321228027344
0,3486,-431.8321533203125
0,3487,-431.8321533203125
0,3488,-431.8321838378906
0,3489,-431.8321533203125
0,3490,-431.8321533203125
0,3491,-431.83221435546875
0,3492,-431.8321838378906
0,3493,-431.8321533203125
0,3494,-431.8321533203125
0,3495,-431.8321533203125
0,3496,-431.8321228027344
0,3497,-431.83209228515625
0,3498,-431.83203125
0,3499,-431.8318786621094
0,3500,-431.83172607421875
